date,year,month,strategy,action,buy_type,stock,price,amount
2010-02-02,2010,2,Timed HODL,BUY,fallback,REDINGTON,20.13,289.47
2010-02-02,2010,2,Timed HODL,BUY,fallback,RSYSTEMS,5.16,289.47
2010-02-02,2010,2,Timed HODL,BUY,fallback,SOBHA,234.95,289.47
2010-02-02,2010,2,Timed HODL,BUY,fallback,SOLARINDS,76.21,289.47
2010-02-02,2010,2,Timed HODL,BUY,fallback,SUNTECK,230.96,289.47
2010-02-02,2010,2,Timed HODL,BUY,fallback,TIMETECHNO,21.06,289.47
2010-02-02,2010,2,Timed HODL,BUY,fallback,TIPSMUSIC,3.24,289.47
2010-02-02,2010,2,Timed HODL,BUY,fallback,TVSMOTOR,30.35,289.47
2010-02-02,2010,2,Timed HODL,BUY,fallback,USHAMART,75.24,289.47
2010-02-02,2010,2,Timed HODL,BUY,fallback,VESUVIUS,18.02,289.47
2010-02-02,2010,2,Timed HODL,BUY,fallback,WELCORP,210.25,289.47
2010-03-31,2010,3,Timed HODL,BUY,fallback,ADANIPORTS,144.44,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,ADSL,190.45,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,ANANTRAJ,48.56,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,APOLLOHOSP,338.99,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,BAJFINANCE,2.83,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,CEMPRO,18.3,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,CHOLAFIN,16.92,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,COFORGE,24.63,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,ECLERX,70.76,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,FIEMIND,41.11,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,FSL,22.25,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,GESHIP,175.0,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,GODFRYPHLP,105.87,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,HINDCOPPER,488.68,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,HINDZINC,41.07,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,INDRAMEDCO,28.81,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,JKTYRE,29.63,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,KARURVYSYA,27.05,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,LTFOODS,4.82,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,LUMAXIND,137.05,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,LUMAXTECH,15.31,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,MAHABANK,34.6,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,MPSLTD,34.59,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,NATIONALUM,47.73,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,NESCO,95.52,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,NMDC,26.46,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,PGIL,33.74,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,REDINGTON,24.69,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,RSYSTEMS,5.91,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,SOBHA,231.05,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,SOLARINDS,78.08,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,SUNTECK,276.09,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,TIMETECHNO,19.98,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,TIPSMUSIC,3.51,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,TVSMOTOR,34.4,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,USHAMART,93.97,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,VESUVIUS,20.46,144.74
2010-03-31,2010,3,Timed HODL,BUY,fallback,WELCORP,220.62,144.74
2010-05-03,2010,5,Timed HODL,BUY,fallback,ADANIPORTS,133.34,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,ADSL,219.5,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,ANANTRAJ,45.59,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,APOLLOHOSP,359.02,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,BAJFINANCE,3.76,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,CEMPRO,24.41,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,CHOLAFIN,22.33,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,COFORGE,27.8,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,ECLERX,78.17,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,FIEMIND,44.35,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,FSL,23.72,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,GESHIP,193.35,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,GODFRYPHLP,100.62,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,HINDCOPPER,451.96,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,HINDZINC,41.48,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,INDRAMEDCO,31.58,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,JKTYRE,29.75,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,KARURVYSYA,28.86,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,LTFOODS,5.42,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,LUMAXIND,165.79,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,LUMAXTECH,16.66,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,MAHABANK,38.72,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,MPSLTD,35.04,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,NATIONALUM,48.53,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,NESCO,101.67,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,NMDC,26.82,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,PERSISTENT,82.27,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,PGIL,33.52,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,REDINGTON,25.32,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,RSYSTEMS,6.19,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,SOBHA,257.78,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,SOLARINDS,75.96,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,SUNTECK,299.53,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,TIMETECHNO,23.07,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,TIPSMUSIC,3.04,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,TVSMOTOR,40.36,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,USHAMART,85.74,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,VESUVIUS,22.95,282.05
2010-05-03,2010,5,Timed HODL,BUY,fallback,WELCORP,219.05,282.05
2010-06-01,2010,6,Timed HODL,BUY,fallback,ADANIPORTS,123.8,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,ADSL,198.15,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,ANANTRAJ,38.43,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,APOLLOHOSP,343.96,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,BAJFINANCE,4.15,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,CEMPRO,20.31,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,CHOLAFIN,22.69,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,COFORGE,25.34,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,ECLERX,71.43,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,FIEMIND,46.36,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,FSL,19.92,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,GESHIP,172.29,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,GODFRYPHLP,98.55,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,HINDCOPPER,422.85,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,HINDZINC,32.12,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,INDRAMEDCO,28.62,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,JKTYRE,26.79,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,KARURVYSYA,29.34,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,LTFOODS,4.72,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,LUMAXIND,153.56,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,LUMAXTECH,15.67,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,MAHABANK,42.24,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,MPSLTD,29.59,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,NATIONALUM,49.2,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,NESCO,113.48,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,NMDC,24.69,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,PERSISTENT,79.63,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,PGIL,28.49,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,REDINGTON,25.2,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,RSYSTEMS,5.89,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,SOBHA,238.27,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,SOLARINDS,73.7,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,SUNTECK,293.16,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,TIMETECHNO,21.94,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,TIPSMUSIC,3.09,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,TVSMOTOR,41.78,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,USHAMART,73.76,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,VESUVIUS,20.32,141.03
2010-06-01,2010,6,Timed HODL,BUY,fallback,WELCORP,177.16,141.03
2010-06-30,2010,6,Timed HODL,BUY,fallback,ADANIPORTS,135.09,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,ADSL,209.59,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,ANANTRAJ,42.7,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,APOLLOHOSP,348.96,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,BAJFINANCE,4.19,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,CEMPRO,23.9,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,CHOLAFIN,24.71,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,COFORGE,25.79,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,ECLERX,86.14,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,FIEMIND,58.16,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,FSL,21.97,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,GESHIP,174.17,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,GODFRYPHLP,95.78,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,HINDCOPPER,444.26,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,HINDZINC,33.06,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,INDRAMEDCO,29.83,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,JKTYRE,24.28,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,KARURVYSYA,30.69,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,LTFOODS,4.96,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,LUMAXIND,233.94,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,LUMAXTECH,17.16,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,MAHABANK,43.02,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,MPSLTD,32.74,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,NATIONALUM,49.86,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,NESCO,119.73,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,NMDC,23.87,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,PERSISTENT,84.83,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,PGIL,31.98,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,REDINGTON,25.01,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,RSYSTEMS,5.97,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,SOBHA,244.76,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,SOLARINDS,74.2,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,SUNTECK,294.99,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,TIMETECHNO,21.6,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,TIPSMUSIC,3.23,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,TVSMOTOR,49.92,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,USHAMART,77.32,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,VESUVIUS,22.28,0.0
2010-06-30,2010,6,Timed HODL,BUY,fallback,WELCORP,189.57,0.0
2010-07-29,2010,7,Timed HODL,BUY,fallback,ADANIPORTS,131.94,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,ADSL,208.64,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,ANANTRAJ,43.09,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,APOLLOHOSP,369.37,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,BAJFINANCE,5.04,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,CEMPRO,21.98,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,CHOLAFIN,27.88,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,COFORGE,27.49,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,ECLERX,94.11,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,FIEMIND,66.34,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,FSL,19.46,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,GESHIP,174.18,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,GODFRYPHLP,99.12,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,HINDCOPPER,418.4,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,HINDZINC,34.37,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,INDRAMEDCO,29.29,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,JKTYRE,24.94,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,KARURVYSYA,35.81,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,LTFOODS,4.79,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,LUMAXIND,248.04,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,LUMAXTECH,19.0,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,MAHABANK,46.41,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,MPSLTD,31.33,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,NATIONALUM,48.85,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,NESCO,118.96,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,NMDC,23.59,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,PERSISTENT,94.78,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,PGIL,32.24,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,REDINGTON,25.88,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,RSYSTEMS,5.86,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,SOBHA,280.82,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,SOLARINDS,75.81,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,SUNTECK,300.5,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,TIMETECHNO,22.4,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,TIPSMUSIC,3.08,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,TVSMOTOR,57.22,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,USHAMART,77.35,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,VESUVIUS,23.74,141.03
2010-07-29,2010,7,Timed HODL,BUY,fallback,WELCORP,201.08,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,ADANIPORTS,140.83,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,ADSL,214.23,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,ANANTRAJ,47.99,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,APOLLOHOSP,378.91,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,BAJFINANCE,5.51,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,CEMPRO,21.6,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,CHOLAFIN,27.66,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,COFORGE,27.71,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,ECLERX,113.4,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,FIEMIND,62.11,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,FSL,19.65,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,GESHIP,183.72,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,GODFRYPHLP,94.4,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,HINDCOPPER,375.5,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,HINDZINC,36.45,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,INDRAMEDCO,29.67,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,JKTYRE,26.77,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,KARURVYSYA,42.46,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,LTFOODS,4.5,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,LUMAXIND,239.48,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,LUMAXTECH,20.71,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,MAHABANK,49.99,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,MPSLTD,31.36,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,NATIONALUM,47.21,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,NESCO,109.21,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,NMDC,22.3,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,PERSISTENT,94.55,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,PGIL,39.73,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,REDINGTON,28.05,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,RSYSTEMS,5.4,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,SOBHA,286.87,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,SOLARINDS,78.66,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,SUNTECK,299.17,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,TIMETECHNO,22.68,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,TIPSMUSIC,2.96,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,TVSMOTOR,59.78,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,USHAMART,76.78,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,VESUVIUS,24.11,141.03
2010-08-27,2010,8,Timed HODL,BUY,fallback,WELCORP,191.68,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,ADANIPORTS,156.52,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,ADSL,214.67,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,ANANTRAJ,50.94,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,APOLLOHOSP,406.74,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,BAJFINANCE,7.09,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,CEMPRO,22.41,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,CHOLAFIN,31.76,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,COFORGE,29.45,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,ECLERX,109.67,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,FIEMIND,64.71,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,FSL,21.43,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,GESHIP,196.87,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,GODFRYPHLP,95.89,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,HINDCOPPER,407.49,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,HINDZINC,38.72,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,INDRAMEDCO,28.71,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,JKTYRE,29.12,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,KARURVYSYA,46.18,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,LTFOODS,5.45,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,LUMAXIND,244.88,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,LUMAXTECH,25.33,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,MAHABANK,50.63,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,MPSLTD,30.98,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,NATIONALUM,47.73,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,NESCO,107.66,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,NMDC,24.3,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,PERSISTENT,90.8,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,PGIL,32.18,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,REDINGTON,27.92,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,RSYSTEMS,5.86,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,SOBHA,331.78,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,SOLARINDS,91.9,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,SUNTECK,319.62,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,TIMETECHNO,23.0,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,TIPSMUSIC,2.87,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,TVSMOTOR,59.84,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,USHAMART,83.53,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,VESUVIUS,24.77,141.03
2010-09-28,2010,9,Timed HODL,BUY,fallback,WELCORP,218.78,141.03
2010-10-27,2010,10,Timed HODL,BUY,fallback,GODFRYPHLP,92.3,611.11
2010-10-27,2010,10,Timed HODL,BUY,fallback,HINDCOPPER,403.74,611.11
2010-10-27,2010,10,Timed HODL,BUY,fallback,JKTYRE,26.53,611.11
2010-10-27,2010,10,Timed HODL,BUY,fallback,MPSLTD,30.52,611.11
2010-10-27,2010,10,Timed HODL,BUY,fallback,NATIONALUM,46.45,611.11
2010-10-27,2010,10,Timed HODL,BUY,fallback,NESCO,106.59,611.11
2010-10-27,2010,10,Timed HODL,BUY,fallback,NMDC,24.87,611.11
2010-10-27,2010,10,Timed HODL,BUY,fallback,TIPSMUSIC,2.95,611.11
2010-10-27,2010,10,Timed HODL,BUY,fallback,WELCORP,202.71,611.11
2010-11-01,2010,11,Timed Entry+Exit,BUY,,GODFRYPHLP,94.83,60500.0
2010-11-01,2010,11,Timed HODL,BUY,signal,GODFRYPHLP,94.83,5500.0
2010-11-26,2010,11,Timed Entry+Exit,SELL,,GODFRYPHLP,101.84,64911.75
2010-12-02,2010,12,Timed Entry+Exit,BUY,,GODFRYPHLP,109.18,70411.75
2010-12-10,2010,12,Timed Entry+Exit,SELL,,GODFRYPHLP,104.64,67419.16
2010-12-14,2010,12,Timed Entry+Exit,BUY,,CEMPRO,22.4,67419.16
2010-12-15,2010,12,Timed HODL,BUY,signal,ADANIPORTS,135.9,2750.0
2010-12-15,2010,12,Timed HODL,BUY,signal,NATIONALUM,43.31,2750.0
