date,year,month,strategy,action,buy_type,stock,price,amount
2010-05-03,2010,5,Timed HODL,BUY,fallback,GODFRYPHLP,100.62,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,HINDCOPPER,451.96,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,HINDZINC,41.48,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,INDRAMEDCO,31.58,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,JKTYRE,29.75,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,KARURVYSYA,28.86,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,LUMAXIND,165.79,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,MAHABANK,38.72,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,NATIONALUM,48.53,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,NMDC,26.82,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,PERSISTENT,82.27,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,PGIL,33.52,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,REDINGTON,25.32,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,RSYSTEMS,6.19,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,SOLARINDS,75.96,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,TIMETECHNO,23.07,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,TVSMOTOR,40.36,407.41
2010-05-03,2010,5,Timed HODL,BUY,fallback,USHAMART,85.74,407.41
2010-06-01,2010,6,Timed HODL,BUY,fallback,AHLUCONT,200.58,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,AJMERA,25.87,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,ANANTRAJ,38.43,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,CEMPRO,20.31,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,COFORGE,25.34,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,ECLERX,71.43,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,FIEMIND,46.36,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,FSL,19.92,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,GESHIP,172.29,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,GODFRYPHLP,98.55,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,HINDCOPPER,422.85,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,HINDZINC,32.12,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,INDRAMEDCO,28.62,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,JKTYRE,26.79,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,KARURVYSYA,29.34,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,LUMAXIND,153.56,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,MAHABANK,42.24,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,NATIONALUM,49.2,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,NMDC,24.69,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,PERSISTENT,79.63,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,PGIL,28.49,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,REDINGTON,25.2,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,RSYSTEMS,5.89,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,SOLARINDS,73.7,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,TIMETECHNO,21.94,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,TVSMOTOR,41.78,203.7
2010-06-01,2010,6,Timed HODL,BUY,fallback,USHAMART,73.76,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,AHLUCONT,220.65,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,AJMERA,25.85,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,ANANTRAJ,43.09,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,CEMPRO,21.98,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,COFORGE,27.49,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,ECLERX,94.11,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,FIEMIND,66.34,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,FSL,19.46,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,GESHIP,174.18,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,GODFRYPHLP,99.12,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,HINDCOPPER,418.41,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,HINDZINC,34.37,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,INDRAMEDCO,29.29,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,JKTYRE,24.94,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,KARURVYSYA,35.81,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,LUMAXIND,248.04,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,MAHABANK,46.41,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,NATIONALUM,48.85,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,NMDC,23.59,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,PERSISTENT,94.78,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,PGIL,32.24,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,REDINGTON,25.88,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,RSYSTEMS,5.86,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,SOLARINDS,75.81,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,TIMETECHNO,22.4,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,TVSMOTOR,57.22,203.7
2010-07-29,2010,7,Timed HODL,BUY,fallback,USHAMART,77.35,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,AHLUCONT,207.15,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,AJMERA,33.62,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,ANANTRAJ,47.99,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,CEMPRO,21.6,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,COFORGE,27.71,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,ECLERX,113.4,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,FIEMIND,62.11,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,FSL,19.65,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,GESHIP,183.72,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,GODFRYPHLP,94.4,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,HINDCOPPER,375.5,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,HINDZINC,36.45,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,INDRAMEDCO,29.67,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,JKTYRE,26.77,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,KARURVYSYA,42.46,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,LUMAXIND,239.48,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,MAHABANK,49.99,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,NATIONALUM,47.21,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,NMDC,22.3,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,PERSISTENT,94.55,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,PGIL,39.73,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,REDINGTON,28.05,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,RSYSTEMS,5.4,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,SOLARINDS,78.66,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,TIMETECHNO,22.68,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,TVSMOTOR,59.78,203.7
2010-08-27,2010,8,Timed HODL,BUY,fallback,USHAMART,76.78,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,AHLUCONT,201.08,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,AJMERA,45.59,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,ANANTRAJ,50.94,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,CEMPRO,22.41,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,COFORGE,29.45,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,ECLERX,109.67,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,FIEMIND,64.71,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,FSL,21.43,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,GESHIP,196.87,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,GODFRYPHLP,95.89,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,HINDCOPPER,407.49,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,HINDZINC,38.72,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,INDRAMEDCO,28.71,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,JKTYRE,29.12,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,KARURVYSYA,46.18,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,LUMAXIND,244.88,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,MAHABANK,50.63,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,NATIONALUM,47.73,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,NMDC,24.3,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,PERSISTENT,90.8,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,PGIL,32.18,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,REDINGTON,27.92,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,RSYSTEMS,5.86,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,SOLARINDS,91.9,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,TIMETECHNO,23.0,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,TVSMOTOR,59.84,203.7
2010-09-28,2010,9,Timed HODL,BUY,fallback,USHAMART,83.53,203.7
2010-10-27,2010,10,Timed HODL,BUY,fallback,AHLUCONT,178.06,916.67
2010-10-27,2010,10,Timed HODL,BUY,fallback,GODFRYPHLP,92.3,916.67
2010-10-27,2010,10,Timed HODL,BUY,fallback,HINDCOPPER,403.74,916.67
2010-10-27,2010,10,Timed HODL,BUY,fallback,JKTYRE,26.53,916.67
2010-10-27,2010,10,Timed HODL,BUY,fallback,NATIONALUM,46.45,916.67
2010-10-27,2010,10,Timed HODL,BUY,fallback,NMDC,24.87,916.67
2010-11-01,2010,11,Timed Entry+Exit,BUY,,GODFRYPHLP,94.83,60500.0
2010-11-01,2010,11,Timed HODL,BUY,signal,GODFRYPHLP,94.83,5500.0
2010-11-26,2010,11,Timed Entry+Exit,SELL,,GODFRYPHLP,101.84,64911.74
2010-12-02,2010,12,Timed Entry+Exit,BUY,,GODFRYPHLP,109.18,70411.74
2010-12-10,2010,12,Timed Entry+Exit,SELL,,GODFRYPHLP,104.64,67419.17
2010-12-13,2010,12,Timed Entry+Exit,BUY,,AHLUCONT,155.49,67419.17
2010-12-13,2010,12,Timed HODL,BUY,signal,AHLUCONT,155.49,5500.0
2010-12-22,2010,12,Timed Entry+Exit,SELL,,AHLUCONT,146.01,63247.07
2010-12-23,2010,12,Timed Entry+Exit,BUY,,AHLUCONT,149.04,31623.53
2010-12-23,2010,12,Timed Entry+Exit,BUY,,INDRAMEDCO,26.63,31623.53
2011-01-03,2011,1,Timed Entry+Exit,BUY,,ANANTRAJ,40.52,6050.0
2011-01-03,2011,1,Timed HODL,BUY,signal,ANANTRAJ,40.52,6050.0
2011-01-07,2011,1,Timed Entry+Exit,SELL,,ANANTRAJ,37.11,5534.32
2011-01-18,2011,1,Timed Entry+Exit,SELL,,INDRAMEDCO,25.18,29869.44
2011-01-20,2011,1,Timed Entry+Exit,BUY,,PGIL,25.56,35403.76
2011-02-01,2011,2,Timed Entry+Exit,SELL,,AHLUCONT,136.98,29036.39
2011-02-02,2011,2,Timed Entry+Exit,SELL,,PGIL,23.53,32554.3
2011-02-04,2011,2,Timed Entry+Exit,BUY,,PGIL,24.32,67640.69
2011-02-04,2011,2,Timed HODL,BUY,signal,PGIL,24.32,6050.0
2011-02-09,2011,2,Timed Entry+Exit,SELL,,PGIL,21.17,58829.02
2011-02-15,2011,2,Timed Entry+Exit,BUY,,HINDCOPPER,265.27,58829.02
2011-03-04,2011,3,Timed Entry+Exit,BUY,,PGIL,20.68,6050.0
2011-03-04,2011,3,Timed HODL,BUY,signal,PGIL,20.68,6050.0
2011-03-09,2011,3,Timed Entry+Exit,BUY,,AHLUCONT,121.16,1941.66
2011-03-09,2011,3,Timed Entry+Exit,BUY,,CEMPRO,19.1,1941.66
2011-03-09,2011,3,Timed Entry+Exit,BUY,,FSL,13.25,1941.66
2011-03-09,2011,3,Timed Entry+Exit,SELL,,PGIL,19.93,5824.97
2011-03-21,2011,3,Timed Entry+Exit,SELL,,CEMPRO,17.76,1803.6
2011-03-22,2011,3,Timed Entry+Exit,BUY,,CEMPRO,18.31,1803.6
2011-03-31,2011,3,Timed Entry+Exit,SELL,,AHLUCONT,110.04,1761.79
2011-04-01,2011,4,Timed Entry+Exit,BUY,,AHLUCONT,123.04,7811.79
2011-04-01,2011,4,Timed HODL,BUY,signal,AHLUCONT,123.04,6050.0
2011-04-29,2011,4,Timed Entry+Exit,SELL,,AHLUCONT,117.93,7479.86
2011-05-04,2011,5,Timed Entry+Exit,BUY,,KARURVYSYA,43.99,13529.86
2011-05-26,2011,5,Timed HODL,BUY,signal,INDRAMEDCO,23.6,6050.0
2011-06-02,2011,6,Timed Entry+Exit,BUY,,ANANTRAJ,25.9,3025.0
2011-06-02,2011,6,Timed Entry+Exit,BUY,,FSL,14.57,3025.0
2011-06-02,2011,6,Timed HODL,BUY,signal,ANANTRAJ,25.9,3025.0
2011-06-02,2011,6,Timed HODL,BUY,signal,FSL,14.57,3025.0
2011-06-16,2011,6,Timed Entry+Exit,SELL,,KARURVYSYA,42.72,13127.29
2011-06-17,2011,6,Timed Entry+Exit,BUY,,CEMPRO,14.56,13127.29
2011-06-20,2011,6,Timed Entry+Exit,SELL,,HINDCOPPER,238.6,52862.7
2011-06-22,2011,6,Timed Entry+Exit,SELL,,ANANTRAJ,21.55,2515.44
2011-06-22,2011,6,Timed Entry+Exit,SELL,,CEMPRO,14.33,14321.38
2011-06-22,2011,6,Timed Entry+Exit,SELL,,FSL,12.91,4565.05
2011-06-23,2011,6,Timed Entry+Exit,BUY,,CEMPRO,14.61,74264.57
2011-07-04,2011,7,Timed Entry+Exit,BUY,,ANANTRAJ,26.19,6050.0
2011-07-04,2011,7,Timed HODL,BUY,signal,ANANTRAJ,26.19,6050.0
2011-08-02,2011,8,Timed Entry+Exit,BUY,,RSYSTEMS,6.81,6050.0
2011-08-02,2011,8,Timed HODL,BUY,signal,RSYSTEMS,6.81,6050.0
2011-08-04,2011,8,Timed Entry+Exit,SELL,,ANANTRAJ,27.26,6291.17
2011-08-09,2011,8,Timed Entry+Exit,SELL,,CEMPRO,13.86,70368.56
2011-08-22,2011,8,Timed Entry+Exit,SELL,,RSYSTEMS,6.03,5346.27
2011-08-30,2011,8,Timed Entry+Exit,BUY,,NATIONALUM,30.11,82005.99
2011-09-02,2011,9,Timed Entry+Exit,BUY,,PERSISTENT,65.85,3025.0
2011-09-02,2011,9,Timed Entry+Exit,BUY,,USHAMART,34.43,3025.0
2011-09-02,2011,9,Timed HODL,BUY,signal,PERSISTENT,65.85,3025.0
2011-09-02,2011,9,Timed HODL,BUY,signal,USHAMART,34.43,3025.0
2011-10-03,2011,10,Timed Entry+Exit,SELL,,USHAMART,30.76,2699.24
2011-10-07,2011,10,Timed Entry+Exit,BUY,,KARURVYSYA,39.45,8749.24
2011-10-07,2011,10,Timed HODL,BUY,signal,KARURVYSYA,39.45,6050.0
2011-10-11,2011,10,Timed Entry+Exit,BUY,,FSL,8.64,8784.99
2011-10-11,2011,10,Timed Entry+Exit,SELL,,KARURVYSYA,39.65,8784.99
2011-11-15,2011,11,Timed Entry+Exit,SELL,,NATIONALUM,27.15,73883.86
2011-11-17,2011,11,Timed Entry+Exit,SELL,,FSL,7.17,7280.71
2011-11-29,2011,11,Timed Entry+Exit,BUY,,COALINDIA,108.08,43607.28
2011-11-29,2011,11,Timed Entry+Exit,BUY,,OBEROIRLTY,203.36,43607.28
2011-11-29,2011,11,Timed HODL,BUY,signal,COALINDIA,108.08,3025.0
2011-11-29,2011,11,Timed HODL,BUY,signal,OBEROIRLTY,203.36,3025.0
2011-11-30,2011,11,Timed Entry+Exit,BUY,,AJMERA,19.52,14570.84
2011-11-30,2011,11,Timed Entry+Exit,BUY,,HINDZINC,41.7,14570.84
2011-11-30,2011,11,Timed Entry+Exit,BUY,,JKTYRE,10.66,14570.84
2011-11-30,2011,11,Timed Entry+Exit,SELL,,OBEROIRLTY,204.05,43712.51
2011-12-01,2011,12,Timed Entry+Exit,BUY,,GESHIP,140.18,3025.0
2011-12-01,2011,12,Timed Entry+Exit,BUY,,OBEROIRLTY,206.41,3025.0
2011-12-01,2011,12,Timed HODL,BUY,signal,GESHIP,140.18,3025.0
2011-12-01,2011,12,Timed HODL,BUY,signal,OBEROIRLTY,206.41,3025.0
2011-12-14,2011,12,Timed Entry+Exit,SELL,,JKTYRE,9.74,13305.17
2011-12-15,2011,12,Timed Entry+Exit,SELL,,COALINDIA,104.91,42288.2
2011-12-15,2011,12,Timed Entry+Exit,SELL,,OBEROIRLTY,202.89,2970.45
2011-12-16,2011,12,Timed Entry+Exit,SELL,,AJMERA,15.88,11844.34
2011-12-19,2011,12,Timed Entry+Exit,BUY,,USHAMART,22.06,70408.16
2011-12-20,2011,12,Timed Entry+Exit,SELL,,GESHIP,123.18,2655.49
2011-12-22,2011,12,Timed Entry+Exit,BUY,,NATIONALUM,24.23,2655.49
2012-01-02,2012,1,Timed Entry+Exit,BUY,,COALINDIA,105.08,6655.0
2012-01-02,2012,1,Timed HODL,BUY,signal,COALINDIA,105.08,6655.0
2012-02-09,2012,2,Timed Entry+Exit,SELL,,PERSISTENT,66.97,3073.64
2012-02-16,2012,2,Timed Entry+Exit,SELL,,COALINDIA,107.74,6816.6
2012-02-23,2012,2,Timed Entry+Exit,SELL,,HINDZINC,46.77,16327.71
2012-02-28,2012,2,Timed Entry+Exit,SELL,,NATIONALUM,29.34,3212.56
2012-03-01,2012,3,Timed HODL,BUY,fallback,AHLUCONT,104.11,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,AJMERA,19.96,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,COALINDIA,112.61,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,FIEMIND,61.53,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,FSL,9.49,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,GESHIP,149.35,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,GODFRYPHLP,147.42,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,JKTYRE,12.43,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,KARURVYSYA,40.79,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,NATIONALUM,29.25,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,NMDC,17.11,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,PENIND,29.45,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,PERSISTENT,64.45,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,TIMETECHNO,22.43,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,TVSMOTOR,40.41,831.88
2012-03-01,2012,3,Timed HODL,BUY,fallback,USHAMART,33.24,831.88
2012-03-05,2012,3,Timed Entry+Exit,SELL,,USHAMART,34.58,110226.32
2012-03-09,2012,3,Timed Entry+Exit,BUY,,REDINGTON,30.98,152966.83
2012-03-27,2012,3,Timed Entry+Exit,SELL,,REDINGTON,29.78,146930.0
2012-03-30,2012,3,Timed Entry+Exit,BUY,,PENIND,29.13,146930.0
2012-04-04,2012,4,Timed Entry+Exit,BUY,,MAHABANK,40.12,3327.5
2012-04-04,2012,4,Timed Entry+Exit,BUY,,TVSMOTOR,37.17,3327.5
2012-04-04,2012,4,Timed HODL,BUY,signal,TVSMOTOR,37.17,6655.0
2012-04-20,2012,4,Timed Entry+Exit,SELL,,MAHABANK,39.64,3283.94
2012-04-27,2012,4,Timed Entry+Exit,BUY,,FIEMIND,56.51,3283.94
2012-05-04,2012,5,Timed Entry+Exit,SELL,,FIEMIND,54.5,3163.69
2012-05-07,2012,5,Timed Entry+Exit,SELL,,PENIND,28.11,141641.06
2012-05-10,2012,5,Timed Entry+Exit,SELL,,TVSMOTOR,31.22,2792.77
2012-05-22,2012,5,Timed Entry+Exit,BUY,,FIEMIND,53.71,154252.53
2012-05-22,2012,5,Timed HODL,BUY,signal,FIEMIND,53.71,6655.0
2012-06-22,2012,6,Timed Entry+Exit,BUY,,ECLERX,137.82,6655.0
2012-06-22,2012,6,Timed HODL,BUY,signal,ECLERX,137.82,6655.0
2012-06-25,2012,6,Timed Entry+Exit,SELL,,ECLERX,135.95,6558.16
2012-06-28,2012,6,Timed Entry+Exit,BUY,,PENIND,25.79,6558.16
2012-07-03,2012,7,Timed Entry+Exit,BUY,,ECLERX,144.47,6655.0
2012-07-03,2012,7,Timed HODL,BUY,signal,ECLERX,144.47,6655.0
2012-07-26,2012,7,Timed Entry+Exit,SELL,,PENIND,25.19,6400.01
2012-08-02,2012,8,Timed Entry+Exit,BUY,,PENIND,25.91,13055.01
2012-08-02,2012,8,Timed HODL,BUY,signal,PENIND,25.91,6655.0
2012-08-24,2012,8,Timed Entry+Exit,SELL,,PENIND,25.43,12800.44
2012-09-03,2012,9,Timed Entry+Exit,SELL,,ECLERX,172.35,7931.1
